Point,Corner,mc_iteration,Pass/Fail,Vo
477,GLOBAL_LOCAL,477,,758.1e-3
478,GLOBAL_LOCAL,478,,756.2e-3
479,GLOBAL_LOCAL,479,,773.1e-3
480,GLOBAL_LOCAL,480,,750.7e-3
481,GLOBAL_LOCAL,481,,773.9e-3
482,GLOBAL_LOCAL,482,,730.1e-3
483,GLOBAL_LOCAL,483,,774.4e-3
484,GLOBAL_LOCAL,484,,760.9e-3
485,GLOBAL_LOCAL,485,,772e-3
486,GLOBAL_LOCAL,486,,780.1e-3
487,GLOBAL_LOCAL,487,,764.4e-3
488,GLOBAL_LOCAL,488,,754.7e-3
489,GLOBAL_LOCAL,489,,767.2e-3
490,GLOBAL_LOCAL,490,,764.2e-3
491,GLOBAL_LOCAL,491,,783.2e-3
492,GLOBAL_LOCAL,492,,781.9e-3
493,GLOBAL_LOCAL,493,,776.8e-3
494,GLOBAL_LOCAL,494,,741.7e-3
495,GLOBAL_LOCAL,495,,764.2e-3
496,GLOBAL_LOCAL,496,,736.3e-3
497,GLOBAL_LOCAL,497,,776.2e-3
498,GLOBAL_LOCAL,498,,750e-3
499,GLOBAL_LOCAL,499,,744.5e-3
500,GLOBAL_LOCAL,500,,780.4e-3
501,GLOBAL_LOCAL,501,,771.9e-3
502,GLOBAL_LOCAL,502,,747.2e-3
503,GLOBAL_LOCAL,503,,769.6e-3
504,GLOBAL_LOCAL,504,,769.8e-3
505,GLOBAL_LOCAL,505,,759.2e-3
506,GLOBAL_LOCAL,506,,759.7e-3
507,GLOBAL_LOCAL,507,,760.5e-3
508,GLOBAL_LOCAL,508,,744.7e-3
509,GLOBAL_LOCAL,509,,739.2e-3
510,GLOBAL_LOCAL,510,,775.1e-3
511,GLOBAL_LOCAL,511,,747.8e-3
512,GLOBAL_LOCAL,512,,759.1e-3
513,GLOBAL_LOCAL,513,,788.5e-3
514,GLOBAL_LOCAL,514,,768.7e-3
515,GLOBAL_LOCAL,515,,778e-3
516,GLOBAL_LOCAL,516,,788.3e-3
517,GLOBAL_LOCAL,517,,777.6e-3
518,GLOBAL_LOCAL,518,,774e-3
519,GLOBAL_LOCAL,519,,752.5e-3
520,GLOBAL_LOCAL,520,,791.9e-3
521,GLOBAL_LOCAL,521,,758.4e-3
522,GLOBAL_LOCAL,522,,800.5e-3
523,GLOBAL_LOCAL,523,,770.5e-3
524,GLOBAL_LOCAL,524,,751.1e-3
525,GLOBAL_LOCAL,525,,780.8e-3
526,GLOBAL_LOCAL,526,,774.6e-3
527,GLOBAL_LOCAL,527,,764.3e-3
528,GLOBAL_LOCAL,528,,746.6e-3
529,GLOBAL_LOCAL,529,,788.8e-3
530,GLOBAL_LOCAL,530,,757.9e-3
531,GLOBAL_LOCAL,531,,765.4e-3
532,GLOBAL_LOCAL,532,,740.3e-3
533,GLOBAL_LOCAL,533,,785.9e-3
534,GLOBAL_LOCAL,534,,781.6e-3
535,GLOBAL_LOCAL,535,,755.5e-3
536,GLOBAL_LOCAL,536,,763.7e-3
537,GLOBAL_LOCAL,537,,785.1e-3
538,GLOBAL_LOCAL,538,,749.2e-3
539,GLOBAL_LOCAL,539,,810.3e-3
540,GLOBAL_LOCAL,540,,733.1e-3
541,GLOBAL_LOCAL,541,,754.1e-3
542,GLOBAL_LOCAL,542,,781.3e-3
543,GLOBAL_LOCAL,543,,771.3e-3
544,GLOBAL_LOCAL,544,,795.3e-3
545,GLOBAL_LOCAL,545,,745.1e-3
546,GLOBAL_LOCAL,546,,768.1e-3
547,GLOBAL_LOCAL,547,,783.6e-3
548,GLOBAL_LOCAL,548,,768.1e-3
549,GLOBAL_LOCAL,549,,760e-3
550,GLOBAL_LOCAL,550,,746.6e-3
551,GLOBAL_LOCAL,551,,750.6e-3
552,GLOBAL_LOCAL,552,,757.7e-3
553,GLOBAL_LOCAL,553,,796.9e-3
554,GLOBAL_LOCAL,554,,763.8e-3
555,GLOBAL_LOCAL,555,,771.6e-3
556,GLOBAL_LOCAL,556,,734e-3
557,GLOBAL_LOCAL,557,,764.5e-3
558,GLOBAL_LOCAL,558,,788e-3
